"Date","Share Code","Year High (GHS)","Year Low (GHS)","Previous Closing Price VWAP (GHS)","Opening Price (GHS)","Closing Price VWAP (GHS)","Price Change (GHS)","Closing Bid Price (GHS)","Closing Offer Price (GHS)","Total Shares Traded","Total Value Traded","Last Transaction Price (GHS)"
"2018-06-21","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-06-22","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-06-25","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-06-26","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-06-27","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-06-28","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-06-29","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-07-03","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-07-04","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-07-05","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-07-06","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-07-09","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-07-10","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-07-11","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-07-12","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-07-13","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-07-16","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-07-17","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-07-18","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-07-19","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-07-20","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-07-23","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-07-24","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-07-25","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-07-26","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-07-27","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-07-30","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-07-31","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-08-01","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-08-02","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-08-03","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-08-06","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-08-07","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-08-08","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-08-09","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-08-10","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-08-13","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-08-14","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-08-15","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-08-16","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-08-17","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-08-20","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-08-22","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-08-23","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-08-24","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-08-27","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-08-28","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-08-29","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-08-30","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-08-31","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-09-03","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-09-04","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-09-05","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-09-06","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-09-07","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-09-10","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-09-11","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-09-12","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-09-13","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-09-14","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-09-17","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-09-18","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-09-19","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-09-20","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-09-24","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-09-25","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-09-26","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-09-27","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-09-28","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-10-01","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-10-02","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-10-03","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-10-04","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","38.80","0","","38.80"
"2018-10-05","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-10-08","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-10-09","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-10-10","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-10-11","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-10-12","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-10-15","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-10-16","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-10-17","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-10-18","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-10-19","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-10-22","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-10-23","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-10-24","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-10-24","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","38.80","0","","38.80"
"2018-10-26","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-10-29","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-10-30","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-10-31","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-11-01","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-11-02","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-11-05","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-11-06","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-11-07","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-11-08","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-11-09","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-11-12","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-11-13","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-11-14","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-11-15","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-11-16","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-11-19","GLD","38.8","38.8","38.8","38.8","38.8","0","","","0","0","38.8"
"2018-11-20","GLD","38.8","38.8","38.8","38.8","38.8","0","","","0","0","38.8"
"2018-11-21","GLD","38.8","38.8","38.8","38.8","38.8","0","","","0","0","38.8"
"2018-11-22","GLD","38.8","38.8","38.8","38.8","38.8","0","","","0","0","38.8"
"2018-11-23","GLD","38.8","38.8","38.8","38.8","38.8","0","","","0","0","38.8"
"2018-11-26","GLD","38.8","38.8","38.8","38.8","38.8","0","","","0","0","38.8"
"2018-11-27","GLD","38.8","38.8","38.8","38.8","38.8","0","","","0","0","38.8"
"2018-11-28","GLD","38.8","38.8","38.8","38.8","38.8","0","","","0","0","38.8"
"2018-11-29","GLD","38.8","38.8","38.8","38.8","38.8","0","","","0","0","38.8"
"2018-11-30","GLD","38.8","38.8","38.8","38.8","54","15.2","","","185","9,990.00","54"
"2018-12-03","GLD","38.8","38.8","54","54","54","0","","","0","0","54"
"2018-12-04","GLD","38.8","38.8","54","54","54","0","","","0","0","54"
"2018-12-05","GLD","38.8","38.8","54","54","54","0","","","0","0","54"
"2018-12-06","GLD","38.8","38.8","54","54","54","0","","","0","0","54"
"2018-12-10","GLD","38.8","38.8","54","54","54","0","","","0","0","54"
"2018-12-11","GLD","38.8","38.8","54","54","54","0","","","0","0","54"
"2018-12-12","GLD","38.8","38.8","54","54","54","0","","","0","0","54"
"2018-12-13","GLD","38.8","38.8","54","54","54","0","","","0","0","54"
"2018-12-14","GLD","38.8","38.8","54","54","54","0","","","0","0","54"
"2018-12-17","GLD","38.8","38.8","54","54","54","0","","","0","0","54"
"2018-12-18","GLD","38.8","38.8","54","54","54","0","","","0","0","54"
"2018-12-19","GLD","38.8","38.8","54","54","54","0","","","0","0","54"
"2018-12-20","GLD","38.8","38.8","54","54","54","0","","","0","0","54"
"2018-12-21","GLD","38.8","38.8","54","54","54","0","","","0","0","54"
"2018-12-24","GLD","38.8","38.8","54","54","54","0","","","0","0","54"
"2018-12-27","GLD","38.8","38.8","54","54","54","0","","","0","0","54"
"2018-12-28","GLD","38.8","38.8","54","54","54","0","","","0","0","54"
"2018-12-31","GLD","38.8","38.8","54","54","54","0","","","0","0","54"
"2019-01-02","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-01-03","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-01-04","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-01-08","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-01-09","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-01-10","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-01-11","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-01-14","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-01-15","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-01-16","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-01-17","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-01-18","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-01-21","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-01-22","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-01-23","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-01-24","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-01-25","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-01-28","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-01-29","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-01-30","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-01-31","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-02-01","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-02-04","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-02-05","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-02-06","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-02-07","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-02-08","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-02-11","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-02-12","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-02-13","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-02-14","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-02-15","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-02-18","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-02-19","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-02-20","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-02-21","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-02-22","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-02-25","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-02-26","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-02-27","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-02-28","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-03-01","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-03-04","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-03-05","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-03-07","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-03-08","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-03-11","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-03-12","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-03-13","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-03-14","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-03-15","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-03-18","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-03-19","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-03-20","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-03-21","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-03-22","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-03-25","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-03-26","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-03-27","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-03-28","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-03-29","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-04-01","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-04-02","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-04-03","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-04-04","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-04-05","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-04-08","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-04-09","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-04-10","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-04-11","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-04-12","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-04-15","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-04-16","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-04-17","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-04-18","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-04-23","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-04-24","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-04-25","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-04-26","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-04-29","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-04-30","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-05-02","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-05-03","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-05-06","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-05-07","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-05-08","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-05-09","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-05-10","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-05-13","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-05-14","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-05-15","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-05-16","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-05-17","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-05-20","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-05-21","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-05-22","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-05-23","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-05-24","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-05-27","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-05-28","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-05-29","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-05-30","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-05-31","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-06-03","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-06-04","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-06-06","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-06-07","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-06-10","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-06-11","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-06-12","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-06-13","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-06-14","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-06-17","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-06-18","GLD","54","54","54","54","54","0","","","0","0","54"
"2019-06-19","GLD","54","54","54","54","54","0","","","0","0","54"
